"time";"value"
-438.7;3.85827824509186e-05
-438.65;0.000349832414114969
-438.6;-0.00063019682070545
-438.55;-0.000495441769690604
-438.5;-0.000278802704858274
-438.45;-0.000452265142294131
-438.4;-0.000751514572012069
-438.35;0.000333551010442864
-438.3;-0.000453343583229046
-438.25;-0.00036866435426506
-438.2;-0.000514984845790836
-438.15;-0.000471527203068087
-438.1;-0.000348466167354235
-438.05;-0.000167464488664261
-438;-0.000435290035154137
-437.95;-1.92438609849123e-05
-437.9;4.3596359336939e-05
-437.85;-0.000218976589879969
-437.8;-0.00037116694918606
-437.75;5.72426263481237e-05
-437.7;-0.000142257980360559
-437.65;-0.000235987417164551
-437.6;-0.000404868215179047
-437.55;-0.000182648307173464
-437.5;-0.000377857692668662
-437.45;-0.000386973024715206
-437.4;-0.0002081808092998
-437.35;-0.000233577377947566
-437.3;-0.000360750123710686
-437.25;-0.000592185775485908
-437.2;-0.000131094944204411
-437.15;-0.00115783985569622
-437.1;-0.000720991271551116
-437.05;-0.000505204532430057
-437;-0.000639772483808464
-436.95;-0.000602900501094094
-436.9;-0.000801703638988891
-436.85;-0.000495464414763404
-436.8;-0.00102520465815525
-436.75;-0.000337823727241988
-436.7;-0.000278140832754275
-436.65;-0.000123398042722902
-436.6;-0.00069303806997151
-436.55;-9.246713976567e-05
-436.5;-9.47576000815568e-05
-436.45;-0.000353162181214544
-436.4;-0.000294792953465692
-436.35;-0.000435114624984897
-436.3;-0.000519475766877144
-436.25;-0.000203861462106353
-436.2;-0.000378947909334568
-436.15;-0.000612542704053239
-436.1;-0.000798586795396975
-436.05;-0.000525235517060797
-436;-0.000372301392080402
-435.95;-0.000834725353094823
-435.9;-0.000572741034383204
-435.85;-0.000960181372814154
-435.8;-0.00121855481920585
-435.75;-0.000724594125879499
-435.7;-0.00120709381286977
-435.65;-0.000258891260105933
-435.6;-0.00115698802412772
-435.55;-0.0011996452542842
-435.5;-0.000802278613222893
-435.45;-0.0014869677553056
-435.4;-0.000479501003272881
-435.35;-0.000974536291877834
-435.3;-0.000893698578146514
-435.25;-0.000729965786890591
-435.2;-0.000846234847902575
-435.15;-0.000569900769857276
-435.1;-0.000561855630842635
-435.05;-0.000551027642141055
-435;-0.00102727905801522
-434.95;-0.00153980691696995
-434.9;-0.000903112502441908
-434.85;-0.000954292635330817
-434.8;-0.00107356151325839
-434.75;-0.000857537829593933
-434.7;-0.00102321653964788
-434.65;-0.0013648280500148
-434.6;-0.00110067793014533
-434.55;-0.000416065114498581
-434.5;-0.000932364941454236
-434.45;-0.00099204408922471
-434.4;-0.00134468107670955
-434.35;-0.00119245401804379
-434.3;-0.00128974409423147
-434.25;-0.0013768311819108
-434.2;-0.000878234796215244
-434.15;-0.000936721020002223
-434.1;-0.000822446048456463
-434.05;-0.00106358568138987
-434;-0.00123834236852702
-433.95;-0.00139847054838526
-433.9;-0.00089695405435675
-433.85;-0.00111647823338315
-433.8;-0.00115222223970971
-433.75;-0.00146089050186164
-433.7;-0.00109652751317644
-433.65;-0.000575245009452912
-433.6;-0.000812669403244661
-433.55;-0.000941997958779668
-433.5;-0.000892242758155785
-433.45;-0.000887185151966852
-433.4;-0.00122349280156951
-433.35;-0.00130014293912295
-433.3;-0.000921843549946729
-433.25;-0.00125920597258703
-433.2;-0.00104087925436327
-433.15;-0.000797402132711511
-433.1;-0.00106567020070072
-433.05;-0.00128305332808051
-433;-0.00119566860722299
-432.95;-0.000939174785500394
-432.9;-0.00106392860369199
-432.85;-0.000677165291886881
-432.8;-0.000648719828328105
-432.75;-0.00152938005669975
-432.7;-0.00113011920788738
-432.65;-0.00137253150934021
-432.6;-0.00117390047365765
-432.55;-0.00080674482794693
-432.5;-0.00108493061000267
-432.45;-0.000742693399454374
-432.4;-0.00135723542398544
-432.35;-0.00122465093777723
-432.3;-0.000958438510247794
-432.25;-0.000997057840186127
-432.2;-0.00110886705463887
-432.15;-0.000971528054478018
-432.1;-0.00134683358730437
-432.05;-0.00106509482893221
-432;-0.000929300747643853
-431.95;-0.00130903666892024
-431.9;-0.000802527604845037
-431.85;-0.000885831795591811
-431.8;-0.00111432226145457
-431.75;-0.00113812086202807
-431.7;-0.00155027646362474
-431.65;-0.00155163214864263
-431.6;-0.0013975229085118
-431.55;-0.00147101368891359
-431.5;-0.000918828948835337
-431.45;-0.00140092108424516
-431.4;-0.00121131502145619
-431.35;-0.00162657261402201
-431.3;-0.00117940632925437
-431.25;-0.0015133181432828
-431.2;-0.00173794963333685
-431.15;-0.00161221913867752
-431.1;-0.00169336230595756
-431.05;-0.00145247268563813
-431;-0.00165213973812866
-430.95;-0.00148085575764736
-430.9;-0.00157400892273119
-430.85;-0.00155566389051096
-430.8;-0.00197351592421546
-430.75;-0.00111409902411802
-430.7;-0.00167271954325197
-430.65;-0.00162928360042361
-430.6;-0.00128498310702908
-430.55;-0.00122917243520213
-430.5;-0.00195781154547932
-430.45;-0.00225231408711506
-430.4;-0.00172072136325478
-430.35;-0.0017820474169052
-430.3;-0.00177204323795204
-430.25;-0.00212258555225812
-430.2;-0.00220033016530147
-430.15;-0.00180454950948458
-430.1;-0.00185273340512116
-430.05;-0.0021916045346007
-430;-0.00195297489063614
-429.95;-0.0024001193052874
-429.9;-0.0023051243906563
-429.85;-0.00243731844720942
-429.8;-0.00223381495979233
-429.75;-0.00219181998318505
-429.7;-0.00228328862948173
-429.65;-0.00232425914673859
-429.6;-0.00228305190233314
-429.55;-0.00274243912620421
-429.5;-0.00243718049463361
-429.45;-0.00290549259779316
-429.4;-0.00238280244704108
-429.35;-0.00288630632186363
-429.3;-0.00257546362065378
-429.25;-0.00252810474085209
-429.2;-0.00289810958013964
-429.15;-0.00232518027895576
-429.1;-0.00305036214169257
-429.05;-0.00305339899480262
-429;-0.00252764482700041
-428.95;-0.00356493995080949
-428.9;-0.00304212042262588
-428.85;-0.00316821898691825
-428.8;-0.00352085153737017
-428.75;-0.00338135109289192
-428.7;-0.00366379179722591
-428.65;-0.00345672391769877
-428.6;-0.00365983562389679
-428.55;-0.00381460711847941
-428.5;-0.0036349868665449
-428.45;-0.00383728857066305
-428.4;-0.00342762402883122
-428.35;-0.0040638073452624
-428.3;-0.00391531549204014
-428.25;-0.0039868090259762
-428.2;-0.00399325631645157
-428.15;-0.00435985290090536
-428.1;-0.00417733506263119
-428.05;-0.004297266683512
-428;-0.00476647956067512
-427.95;-0.00529809450604792
-427.9;-0.00540177216439924
-427.85;-0.00529577483056996
-427.8;-0.00601097915857241
-427.75;-0.00566964470305523
-427.7;-0.0059476782330414
-427.65;-0.00634699481909486
-427.6;-0.00621224058535563
-427.55;-0.00629008129212271
-427.5;-0.00645544284529935
-427.45;-0.00622082215464416
-427.4;-0.00676299808494796
-427.35;-0.00662465520005584
-427.3;-0.00672178423798497
-427.25;-0.00747950357540591
-427.2;-0.00670185658180471
-427.15;-0.00739983757629067
-427.1;-0.00759049030966422
-427.05;-0.00791663365773602
-427;-0.00808791885041911
-426.95;-0.00914925977310297
-426.9;-0.00925884375135227
-426.85;-0.00944181845320213
-426.8;-0.0101238934973813
-426.75;-0.00994071852951248
-426.7;-0.0101047123901569
-426.65;-0.0102835125249413
-426.6;-0.00984023366012065
-426.55;-0.0106118266882777
-426.5;-0.0103962997133514
-426.45;-0.0105469547772633
-426.4;-0.0102309306670844
-426.35;-0.0103765412118048
-426.3;-0.01053006541645
-426.25;-0.00962114790789979
-426.2;-0.010404758284307
-426.15;-0.0095892271265632
-426.1;-0.0100888293350145
-426.05;-0.00978385065440292
-426;-0.0101072156048819
-425.95;-0.00946386155295574
-425.9;-0.00925802608448781
-425.85;-0.00936795518078558
-425.8;-0.00922032653764849
-425.75;-0.00919296037253198
-425.7;-0.00918302355313568
-425.65;-0.00936499221101459
-425.6;-0.00865413715639091
-425.55;-0.00905795286821322
-425.5;-0.00856485220322132
-425.45;-0.00851225737355562
-425.4;-0.00886529994347143
-425.35;-0.00859417013893963
-425.3;-0.00789539077464722
-425.25;-0.00843869359035398
-425.2;-0.00792278904258779
-425.15;-0.00804958840350746
-425.1;-0.00777690743267299
-425.05;-0.00770980704210795
-425;-0.00681524557874212
-424.95;-0.00654561532100246
-424.9;-0.00611961827495983
-424.85;-0.00601458667407758
-424.8;-0.00582429881296101
-424.75;-0.00532794241715636
-424.7;-0.00583493893020156
-424.65;-0.0054989095008979
-424.6;-0.00557125355717681
-424.55;-0.00548255316724604
-424.5;-0.00509006190858566
-424.45;-0.00531757188018267
-424.4;-0.00514123195864832
-424.35;-0.00475745101281296
-424.3;-0.00510406517459593
-424.25;-0.00475200370591361
-424.2;-0.00496517476240413
-424.15;-0.00449610500908499
-424.1;-0.00449745873005471
-424.05;-0.00454588757979906
-424;-0.00417332418600779
-423.95;-0.00421781279986726
-423.9;-0.00421484284568846
-423.85;-0.00381249831580927
-423.8;-0.00343542992462493
-423.75;-0.00338560492726771
-423.7;-0.00337007868197965
-423.65;-0.00331861514675333
-423.6;-0.00306517774768332
-423.55;-0.00288763154720759
-423.5;-0.00321790084671726
-423.45;-0.00318101748207183
-423.4;-0.00305254911597386
-423.35;-0.0030569756891771
-423.3;-0.00316145246060306
-423.25;-0.00254106909242868
-423.2;-0.00268326118642725
-423.15;-0.00322171771078979
-423.1;-0.00325068173307942
-423.05;-0.00248944067555233
-423;-0.00248715895399992
-422.95;-0.00285502494086718
-422.9;-0.00204492424556346
-422.85;-0.00263144852239389
-422.8;-0.00258818383036392
-422.75;-0.00221070985927744
-422.7;-0.00245878453221634
-422.65;-0.00210188414192651
-422.6;-0.00232650439722889
-422.55;-0.00232263864027426
-422.5;-0.00210836806953219
-422.45;-0.0023206207194397
-422.4;-0.00221911938150575
-422.35;-0.00215609424517612
-422.3;-0.00243594454471354
-422.25;-0.002093580880844
-422.2;-0.00250605534838739
-422.15;-0.0018704026512545
-422.1;-0.00202132904218758
-422.05;-0.0014769688508603
-422;-0.00123968746355828
-421.95;-0.00194516487550065
-421.9;-0.00157815900857529
-421.85;-0.00167366580155397
-421.8;-0.00112496282684394
-421.75;-0.00111657942018355
-421.7;-0.00120681923605596
-421.65;-0.00117109218483024
-421.6;-0.00155233302120866
-421.55;-0.00172879451688763
-421.5;-0.00135391359570989
-421.45;-0.00143963711087532
-421.4;-0.00133083337798949
-421.35;-0.00127378641333411
-421.3;-0.0015170451007226
-421.25;-0.00125460568549047
-421.2;-0.00147479660712688
-421.15;-0.00119793269752595
-421.1;-0.00154755405330137
-421.05;-0.00160599420044675
-421;-0.00147987137753798
-420.95;-0.00150024171740922
-420.9;-0.00191320093015166
-420.85;-0.00186258575654169
-420.8;-0.00185522216411127
-420.75;-0.00132128889535546
-420.7;-0.00220759978475005
-420.65;-0.00227382494830513
-420.6;-0.00225658423186062
-420.55;-0.00178293817012812
-420.5;-0.00216085590018879
-420.45;-0.00161099823075769
-420.4;-0.00194296243767821
-420.35;-0.00221236892890915
-420.3;-0.00173002542565122
-420.25;-0.00122729348970425
-420.2;-0.001524610053093
-420.15;-0.00145857760282397
-420.1;-0.000837905703714665
-420.05;-0.00165818541296739
-420;-0.00149298912998445
-419.95;-0.00128164235475064
-419.9;-0.000931708548734087
-419.85;-0.000647977256952332
-419.8;-0.000807500146886473
-419.75;-0.000763611293399192
-419.7;-0.000543730177932605
-419.65;-0.000685320471179239
-419.6;-0.00012275941677031
-419.55;-0.000384693097203279
-419.5;-0.000543582397863044
-419.45;-4.40791289879925e-05
-419.4;-0.00078915165322042
-419.35;-0.00050816370152682
-419.3;-0.000316077398108047
-419.25;-0.000635706163371162
-419.2;0.000125393652080487
-419.15;-0.000231451639639556
-419.1;8.04191556130586e-05
-419.05;0.000126680162182607
-419;0.000329655654261044
-418.95;0.000532765767448241
-418.9;0.000321242055131947
-418.85;3.53122841570282e-05
-418.8;0.000393692859735599
-418.75;0.000572358050155058
-418.7;0.000772197615840609
-418.65;0.000629424461772977
-418.6;0.000758361160047445
-418.55;0.000439853343156427
-418.5;0.00117060579696806
-418.45;0.000738670618362923
-418.4;0.000532194355887572
-418.35;0.000747556778349989
-418.3;0.00130440263221628
-418.25;0.000700369860935908
-418.2;0.00156452709331285
-418.15;0.000831303099161219
-418.1;0.000892018663739085
-418.05;0.00185386241379964
-418;0.00135071865225015
-417.95;0.00187159542893749
-417.9;0.00236130868995101
-417.85;0.00223732791946062
-417.8;0.00200041318840379
-417.75;0.00206622530429802
-417.7;0.00215735739807037
-417.65;0.00199637394784253
-417.6;0.00147132322666949
-417.55;0.00191366244675888
-417.5;0.00221898475217669
-417.45;0.00201188781387846
-417.4;0.00270969562114901
-417.35;0.00180902701156118
-417.3;0.00242440117740052
-417.25;0.00193417253075563
-417.2;0.00148232552156406
-417.15;0.00209498335802672
-417.1;0.00210938541068021
-417.05;0.00168324018934744
-417;0.00218002483902778
-416.95;0.00176166957307447
-416.9;0.00186962264348889
-416.85;0.00187049603008895
-416.8;0.00180906130743979
-416.75;0.00201735522296686
-416.7;0.00180448444025664
-416.65;0.00165827195741578
-416.6;0.00136939495169052
-416.55;0.00137170113342049
-416.5;0.002149256871848
-416.45;0.00150266397072922
-416.4;0.00179803844214164
-416.35;0.00171418232666003
-416.3;0.00137149606990425
-416.25;0.00158099167720914
-416.2;0.00139281434717837
-416.15;0.00178433071213174
-416.1;0.00143412574731482
-416.05;0.00154494121132587
-416;0.00120449752986839
-415.95;0.000933726946113725
-415.9;0.00154936134528489
-415.85;0.00157434060594127
-415.8;0.000422906173419031
-415.75;0.00139305309003375
-415.7;0.000939877234098188
-415.65;0.000721424714286088
-415.6;0.00133539410041926
-415.55;0.000974640626203622
-415.5;0.000798388050626844
-415.45;0.000955938152351776
-415.4;0.00100513864276116
-415.35;0.00108733934380591
-415.3;0.00133801320546685
-415.25;0.000929453636465501
-415.2;0.000525460750763089
-415.15;0.000723519537553484
-415.1;0.00102645767941055
-415.05;0.00077407475659289
-415;0.00091640069053564
-414.95;0.00043712945562864
-414.9;0.000388235154510863
-414.85;0.000660960763707083
-414.8;0.000632055386007701
-414.75;0.000558850874331888
-414.7;0.000430692885916738
-414.65;0.000428189882243161
-414.6;0.000474840103862965
-414.55;0.000353556842048221
-414.5;0.000152385518887006
-414.45;0.000523455359477571
-414.4;-0.000551651669577242
-414.35;0.000327998893914774
-414.3;0.000618110479110793
-414.25;0.000638449472987501
-414.2;0.000551789917439678
-414.15;0.000454542990052841
-414.1;0.000559057943875474
-414.05;0.000511848841454798
-414;5.49132429792826e-05
-413.95;0.00013131364055982
-413.9;0.000498134465684174
-413.85;0.000281881289138872
-413.8;0.000252206718258706
-413.75;0.000358028093425471
-413.7;0.000354037844700685
-413.65;0.00045082733582048
-413.6;0.00030565656930423
-413.55;0.000469067778957805
-413.5;0.00032445076712804
-413.45;0.000612669951021494
-413.4;0.000517419215388626
-413.35;0.000550858385064164
-413.3;5.52333668699757e-05
-413.25;0.00044372954353452
-413.2;0.000334580670126752
-413.15;0.000388118455440299
-413.1;0.000674529158847452
-413.05;0.000198842304906508
-413;0.000442950137122323
-412.95;0.000380138193196187
-412.9;0.000566188232769271
-412.85;0.000357907067582252
-412.8;0.000242495627940732
-412.75;0.000244630976139036
-412.7;-0.000450389322422266
-412.65;5.68545238162926e-05
-412.6;0.000187291810241227
-412.55;0.000457771736298817
-412.5;-4.63177673700671e-06
-412.45;7.48164207148716e-05
-412.4;0.000627487817659569
-412.35;-0.000145859951810791
-412.3;0.000592929643489116
-412.25;0.000573889628552812
-412.2;0.000697877381613745
-412.15;0.000319785193273574
-412.1;0.000476797523716022
-412.05;0.000189718991632472
-412;0.000423862623170327
-411.95;-0.000398418213761315
-411.9;0.00023464241981849
-411.85;0.00027235814362411
-411.8;0.000277804239151778
-411.75;-0.000262911222891045
-411.7;0.000275782587324644
-411.65;0.000307768052797054
-411.6;-0.00023720456136045
-411.55;0.00027135749125671
-411.5;7.36537914981491e-05
-411.45;0.000604147733377727
-411.4;0.000231138654505093
-411.35;0.000534037687159695
-411.3;-0.000181557479295744
-411.25;0.000473043137624576
-411.2;5.2219627070805e-05
-411.15;0.000158124929396779
-411.1;0.000107303615601089
-411.05;-0.000242259914910564
-411;-2.03059083911742e-05
-410.95;6.84766059017949e-05
-410.9;0.000478122913963892
-410.85;-0.000457214136970363
-410.8;-0.000232752800112106
-410.75;-0.000290562331771051
-410.7;0.000126758414054391
-410.65;0.000145745669367132
-410.6;0.00032238347995995
-410.55;-0.00030299560542136
-410.5;6.64839570181965e-05
-410.45;0.000402820550103956
-410.4;0.00043042472500566
-410.35;-5.23831792275163e-05
-410.3;-0.000342406810775829
-410.25;-0.000197387941606815
-410.2;0.000332428297155296
-410.15;0.000311711263459853
-410.1;-4.72594340291259e-06
-410.05;6.50105384614359e-05
-410;-0.000150151758352905
-409.95;7.55442774556587e-05
-409.9;-0.00021274159516665
-409.85;0.000233497040376597
-409.8;0.00015706559233552
-409.75;-0.000309076135012563
-409.7;0.000236293826790148
-409.65;-0.000275249193628528
-409.6;-0.000156603178176856
-409.55;0.000168099285383509
-409.5;-5.62654272326188e-05
-409.45;-8.17306924146683e-05
-409.4;-4.5917460822199e-05
-409.35;-4.57656529386676e-05
-409.3;0.000292853740146048
-409.25;-0.000182319045821813
-409.2;0.00017306762723773
-409.15;2.96625848310795e-05
-409.1;-6.8255076971496e-05
-409.05;-7.14097377792947e-05
-409;-4.6304385855202e-05
-408.95;-0.000346318848308712
-408.9;-0.00073347837662044
-408.85;-0.00026096705813557
-408.8;5.31421231402001e-05
-408.75;6.55502439349773e-05
-408.7;0.000153682797459163
-408.65;-0.000682654497885674
-408.6;-7.77311936646933e-05
-408.55;0.000196149635985529
-408.5;-0.000584110065949143
-408.45;0.000174300319675161
-408.4;0.000198079719030106
-408.35;-4.91081128477894e-05
-408.3;-1.27489170828202e-05
-408.25;-0.000285313448703247
-408.2;-6.61877135756227e-05
-408.15;-0.000465045925539234
-408.1;-0.000189531837345746
-408.05;-2.24818678517421e-05
-408;-5.05822564788719e-05
-407.95;-0.00050795038137924
-407.9;-0.000314353314388594
-407.85;1.4975776978806e-05
-407.8;-0.000361809554597048
-407.75;-0.000165112782438993
-407.7;-0.000815792111833107
-407.65;-0.000126967951322541
-407.6;-0.000308249634648155
-407.55;7.36942845348077e-05
-407.5;-5.50798423925154e-05
-407.45;-0.000594100258680116
-407.4;-0.000379904530964211
-407.35;-0.000616933169381953
-407.3;-0.000327799232498131
-407.25;-0.000479328981589013
-407.2;-0.000443349741630782
-407.15;-0.000437234521847751
-407.1;-0.000511209984829284
-407.05;-0.000747921386466219
-407;7.73133809808582e-05
-406.95;-0.000769993116542372
-406.9;-0.000723121255766852
-406.85;-0.000652080375738722
-406.8;-0.00066953126467242
-406.75;-0.00114622493996176
-406.7;-0.00102881113970752
-406.65;-0.000738311775964839
-406.6;-0.000856277711712138
-406.55;-0.00115730597983301
-406.5;-0.000996200213463171
-406.45;-0.000962719057224813
-406.4;-0.000719532312428286
-406.35;-0.00088458949131089
-406.3;-0.000978501553074162
-406.25;-0.000820305147343224
-406.2;-0.00112296150362546
-406.15;-0.00155370928907032
-406.1;-0.00151568482687916
-406.05;-0.00144108427369443
-406;-0.00177271337401195
-405.95;-0.00148318417923301
-405.9;-0.00214715710766906
-405.85;-0.00179969682061276
-405.8;-0.00187080671667815
-405.75;-0.00202433783895764
-405.7;-0.00194801638367011
-405.65;-0.00174055500897965
-405.6;-0.00196688390171176
-405.55;-0.0019442130916907
-405.5;-0.00183637484851892
-405.45;-0.00181618251676357
-405.4;-0.0022817582851733
-405.35;-0.00239187781994116
-405.3;-0.00209318873650606
-405.25;-0.00241661492197163
-405.2;-0.00186437917178629
-405.15;-0.00236299673020343
-405.1;-0.00220836253973798
-405.05;-0.00267983379588197
-405;-0.00234724202443375
-404.95;-0.00233438495959305
-404.9;-0.00278589341902206
-404.85;-0.00207989255724223
-404.8;-0.00287300483999975
-404.75;-0.00249624494870921
-404.7;-0.002434063442851
-404.65;-0.0025595971866297
-404.6;-0.00271203387613221
-404.55;-0.00222712125858073
-404.5;-0.00313949155421181
-404.45;-0.00296260426379098
-404.4;-0.00251411218828469
-404.35;-0.00215952378663637
-404.3;-0.00230650871234132
-404.25;-0.00238914444056565
-404.2;-0.00253622496312358
-404.15;-0.00223699237915666
-404.1;-0.00174445383794485
-404.05;-0.00149168887683605
-404;-0.00176916918330733
-403.95;-0.00140284984200611
-403.9;-0.00112941210296649
-403.85;-0.000847716874967952
-403.8;-0.000973150242049977
-403.75;-0.000650280307544806
-403.7;-0.000752973511280587
-403.65;-0.00127370323967052
-403.6;-0.000759192917280042
-403.55;-0.000197711917075874
-403.5;-0.000770715726934466
-403.45;-0.00088962761928045
-403.4;-0.000559780282248501
-403.35;-0.000350930853040325
-403.3;-0.000912068600950213
-403.25;-0.000502796184220509
-403.2;-0.000214528422562245
-403.15;-6.11000743962395e-05
-403.1;-0.000387238839282308
-403.05;7.38771585202e-05
-403;-0.000297361487080884
-402.95;-5.62363057563289e-05
-402.9;0.000174112447993297
-402.85;-0.000210915382670142
-402.8;7.03038185032129e-05
-402.75;0.00020027021633888
-402.7;-7.10422130332701e-05
-402.65;0.000167514293934574
-402.6;8.62039134529802e-05
-402.55;9.72650516122223e-05
-402.5;-0.000143091379008239
-402.45;-0.000254915368057792
-402.4;-0.000310670315544107
-402.35;0.000383368616429368
-402.3;0.000313485111882093
-402.25;-3.25149917044832e-05
-402.2;0.000229577090045117
-402.15;8.18476697979264e-05
-402.1;0.000224725246024033
-402.05;0.00105804228483915
-402;0.000428590180255215
-401.95;0.000702236056972107
-401.9;0.000618315623817283
-401.85;0.00106893204258547
-401.8;0.000959289681418339
-401.75;0.00116321930324319
-401.7;0.000805084206973726
-401.65;0.000577295828550291
-401.6;0.00117452961162211
-401.55;0.000938981943214469
-401.5;0.00135638165655284
-401.45;0.000913447144707689
-401.4;0.000827077615384402
-401.35;0.00124474805800009
-401.3;0.000528318679192733
-401.25;0.00100330970254591
-401.2;0.000822968412477377
-401.15;0.00103297713564239
-401.1;0.00138395815841006
-401.05;0.00119750160121007
-401;0.00033974907617125
-400.95;0.000696772950150698
-400.9;0.00137452584987549
-400.85;0.000737864769914789
-400.8;0.00101374100310013
-400.75;0.00130637766283048
-400.7;0.00115627947338745
-400.65;0.000929949350272146
-400.6;0.000875866230182025
-400.55;0.000541897076634175
-400.5;0.00108346305012624
-400.45;0.000692759054320335
-400.4;0.00132329236898309
-400.35;0.000754679695339089
-400.3;0.00131476802799466
-400.25;0.000496895297570983
-400.2;0.000437349337926532
-400.15;0.00101862166473571
-400.1;0.000442812069181365
-400.05;0.000926965342162957
-400;0.00111928206522741
-399.95;0.00171180664107802
-399.9;0.00116181519014353
-399.85;0.00123210928026141
-399.8;0.00119898039509497
-399.75;0.000462787750164636
-399.7;0.0010501798685039
-399.65;0.00155035414638415
-399.6;0.00110180997310847
-399.55;0.00122238103762456
-399.5;0.00142414325335237
-399.45;0.00146280869026897
-399.4;0.00111046130419419
-399.35;0.00108306879781615
-399.3;0.000935093640094033
-399.25;0.00125802196436448
-399.2;0.00150763593177
-399.15;0.00120714322348424
-399.1;0.00126422135793593
-399.05;0.00136067356808265
-399;0.00167403201868549
-398.95;0.00173934877805112
-398.9;0.00148168152724202
-398.85;0.00153293729291463
-398.8;0.00135646984253694
-398.75;0.00140623860588529
-398.7;0.00115802151222187
-398.65;0.00150763792328309
-398.6;0.00168815374311012
-398.55;0.00183100361596383
-398.5;0.0015503057441492
-398.45;0.00164170542977497
-398.4;0.00200886699985706
-398.35;0.00125266913702457
-398.3;0.00125173453766141
-398.25;0.00186505456417072
-398.2;0.00149141449919897
-398.15;0.0019372930492066
-398.1;0.00167237992000972
-398.05;0.00134851986037645
-398;0.00172995976860802
-397.95;0.00191656914938862
-397.9;0.00158996021945586
-397.85;0.00162413523594175
-397.8;0.00127697190528386
-397.75;0.00145139472058281
-397.7;0.0022632083842764
-397.65;0.0019416657916455
-397.6;0.00167997398564284
-397.55;0.00143530422914803
-397.5;0.00185093498106167
-397.45;0.00172262216872401
-397.4;0.00189305758901549
-397.35;0.00158044052202268
-397.3;0.00146767033770769
-397.25;0.00144203568297015
-397.2;0.00214383922483684
-397.15;0.00197101597161194
-397.1;0.00172784276073823
-397.05;0.00142555109252847
-397;0.00172465637760245
-396.95;0.00155647018199127
-396.9;0.00218470633809379
-396.85;0.00139281651163118
-396.8;0.00155075260228752
-396.75;0.00205921378372918
-396.7;0.00155291735539244
-396.65;0.00160182825389312
-396.6;0.00158382077757181
-396.55;0.00136871790777678
-396.5;0.00152341986237425
-396.45;0.0014883782285303
-396.4;0.0015777417027833
-396.35;0.00164534529574242
-396.3;0.00152832796613257
-396.25;0.00158926515109471
-396.2;0.00156948609831261
-396.15;0.00151234566869717
-396.1;0.00180761265425622
-396.05;0.00132384895932841
-396;0.00174526232485886
-395.95;0.0017255244935369
-395.9;0.00177952558592373
-395.85;0.00151384756414596
-395.8;0.00186752568302737
-395.75;0.00162697775530692
-395.7;0.0015612586531683
-395.65;0.00104334424014892
-395.6;0.00166404492792244
-395.55;0.00175088716078837
-395.5;0.00122711960061142
-395.45;0.00149121050704103
-395.4;0.001796994273964
-395.35;0.00152946062538712
-395.3;0.00168170143821696
-395.25;0.00161669371600921
-395.2;0.00127710443299809
-395.15;0.00143062673421423
-395.1;0.00158414235630953
-395.05;0.00154605321429316
-395;0.00151422793634197
-394.95;0.0016026433912098
-394.9;0.00147102538493893
-394.85;0.000919919130883588
-394.8;0.00179815289167108
-394.75;0.00121606245834874
-394.7;0.00150692383148822
-394.65;0.00166895499642054
-394.6;0.00101927033896826
-394.55;0.0010239618961138
-394.5;0.00132883861065461
-394.45;0.00159197856166678
-394.4;0.00131434796097553
-394.35;0.00156078688942278
-394.3;0.00159668638867026
-394.25;0.00112579629408027
-394.2;0.0011427222227136
-394.15;0.000948670259081546
-394.1;0.00118697789138037
-394.05;0.00083093988078538
-394;0.00142628027217717
-393.95;0.000764170707559229
-393.9;0.0012768462267694
-393.85;0.00116478220109566
-393.8;0.000624753188935143
-393.75;0.000866378701381666
-393.7;0.00120027234396789
-393.65;0.00107846597438678
-393.6;0.00075582652598684
-393.55;0.0011017299523621
-393.5;0.00112395009827762
-393.45;0.00134167091428626
-393.4;0.00124611335131153
-393.35;0.00143409632952959
-393.3;0.00136880447892964
-393.25;0.000960383533533429
-393.2;0.000833106773391571
-393.15;0.00131552662252323
-393.1;0.000642710825738658
-393.05;0.000792382565795216
-393;0.00102027943792688
-392.95;0.000980147162077598
-392.9;0.00120525236525053
-392.85;0.000927720839219918
-392.8;0.00143557084236725
-392.75;0.000777353894536905
-392.7;0.000828796427389424
-392.65;0.000406716688161385
-392.6;0.000824309354904279
-392.55;0.000619403403583928
-392.5;0.00115802687249002
-392.45;0.000996900479394556
-392.4;0.00142849046179413
-392.35;0.00123421332178201
-392.3;0.000860870704804033
-392.25;0.000252591662210638
-392.2;0.00028874531099322
-392.15;0.00104259091060572
-392.1;0.00124682898559725
-392.05;0.000943635096294794
-392;0.000553395398424672
-391.95;0.000456377399562957
-391.9;0.00122930981729102
-391.85;0.0013121349780688
-391.8;0.00165752388045101
-391.75;0.00137542377051953
-391.7;0.000897348797637813
-391.65;0.00111647966841907
-391.6;0.000629408118088912
-391.55;0.00109245394975182
-391.5;0.000938406714724775
-391.45;0.000794101869965597
-391.4;0.000992280739541157
-391.35;0.00157056816474877
-391.3;0.000685754958225809
-391.25;0.00118357627835741
-391.2;0.000787231522464597
-391.15;0.00102728396310174
-391.1;0.00131260382415523
-391.05;0.00157755349885878
-391;0.00111569989348871
-390.95;0.00095791410566285
-390.9;0.0014090817000821
-390.85;0.00150819496140305
-390.8;0.00123557950473713
-390.75;0.00153715704317379
-390.7;0.0015795618424285
